sentence1,sentence2,word,string,Same_sense,Distance,Layer,mean_relatedness,S1_ntokens,S2_ntokens,model_path,model_shorthand,stage,ingredient,step,tokens_seen
He liked the investment company.,He liked the pharmaceutical company.,company,company,Same Sense,0.19429397583007812,23,3.5,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
He liked the investment company.,He liked the pharmaceutical company.,company,company,Same Sense,0.19950318336486816,24,3.5,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
He liked the investment company.,He liked the pharmaceutical company.,company,company,Same Sense,0.19388508796691895,25,3.5,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
He liked the investment company.,He liked the pharmaceutical company.,company,company,Same Sense,0.19438141584396362,26,3.5,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
He liked the investment company.,He liked the pharmaceutical company.,company,company,Same Sense,0.19898563623428345,27,3.5,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
He liked the investment company.,He liked the pharmaceutical company.,company,company,Same Sense,0.20277637243270874,28,3.5,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
He liked the investment company.,He liked the pharmaceutical company.,company,company,Same Sense,0.19972831010818481,29,3.5,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
He liked the investment company.,He liked the pharmaceutical company.,company,company,Same Sense,0.19191527366638184,30,3.5,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
He liked the investment company.,He liked the pharmaceutical company.,company,company,Same Sense,0.18378609418869019,31,3.5,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
He liked the investment company.,He liked the pharmaceutical company.,company,company,Same Sense,0.18074405193328857,32,3.5,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
He liked the investment company.,He liked the pharmaceutical company.,company,company,Same Sense,0.17367923259735107,33,3.5,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
He liked the investment company.,He liked the pharmaceutical company.,company,company,Same Sense,0.16323202848434448,34,3.5,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
He liked the investment company.,He liked the pharmaceutical company.,company,company,Same Sense,0.15405243635177612,35,3.5,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
He liked the investment company.,He liked the pharmaceutical company.,company,company,Same Sense,0.14098858833312988,36,3.5,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
He liked the investment company.,He liked the pharmaceutical company.,company,company,Same Sense,0.12997955083847046,37,3.5,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
He liked the investment company.,He liked the pharmaceutical company.,company,company,Same Sense,0.12008833885192871,38,3.5,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
He liked the investment company.,He liked the pharmaceutical company.,company,company,Same Sense,0.11119824647903442,39,3.5,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
He liked the investment company.,He liked the pharmaceutical company.,company,company,Same Sense,0.1251147985458374,40,3.5,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
He liked the pleasant company.,He liked the polite company.,company,company,Same Sense,0.0,0,3.764705882,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
He liked the pleasant company.,He liked the polite company.,company,company,Same Sense,0.0013617277145385742,1,3.764705882,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
He liked the pleasant company.,He liked the polite company.,company,company,Same Sense,0.0266379714012146,2,3.764705882,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
He liked the pleasant company.,He liked the polite company.,company,company,Same Sense,0.09905290603637695,3,3.764705882,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
He liked the pleasant company.,He liked the polite company.,company,company,Same Sense,0.1080770492553711,4,3.764705882,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
He liked the pleasant company.,He liked the polite company.,company,company,Same Sense,0.13595473766326904,5,3.764705882,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
He liked the pleasant company.,He liked the polite company.,company,company,Same Sense,0.11225652694702148,6,3.764705882,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
He liked the pleasant company.,He liked the polite company.,company,company,Same Sense,0.10904616117477417,7,3.764705882,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
He liked the pleasant company.,He liked the polite company.,company,company,Same Sense,0.10041272640228271,8,3.764705882,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
He liked the pleasant company.,He liked the polite company.,company,company,Same Sense,0.09488517045974731,9,3.764705882,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
He liked the pleasant company.,He liked the polite company.,company,company,Same Sense,0.09769171476364136,10,3.764705882,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
He liked the pleasant company.,He liked the polite company.,company,company,Same Sense,0.08929377794265747,11,3.764705882,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
He liked the pleasant company.,He liked the polite company.,company,company,Same Sense,0.08677095174789429,12,3.764705882,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
He liked the pleasant company.,He liked the polite company.,company,company,Same Sense,0.08430659770965576,13,3.764705882,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
He liked the pleasant company.,He liked the polite company.,company,company,Same Sense,0.07886475324630737,14,3.764705882,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
He liked the pleasant company.,He liked the polite company.,company,company,Same Sense,0.07402932643890381,15,3.764705882,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
He liked the pleasant company.,He liked the polite company.,company,company,Same Sense,0.07075512409210205,16,3.764705882,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
He liked the pleasant company.,He liked the polite company.,company,company,Same Sense,0.06537425518035889,17,3.764705882,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
He liked the pleasant company.,He liked the polite company.,company,company,Same Sense,0.06554049253463745,18,3.764705882,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
He liked the pleasant company.,He liked the polite company.,company,company,Same Sense,0.06324422359466553,19,3.764705882,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
He liked the pleasant company.,He liked the polite company.,company,company,Same Sense,0.061573922634124756,20,3.764705882,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
He liked the pleasant company.,He liked the polite company.,company,company,Same Sense,0.060214877128601074,21,3.764705882,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
He liked the pleasant company.,He liked the polite company.,company,company,Same Sense,0.05822348594665527,22,3.764705882,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
He liked the pleasant company.,He liked the polite company.,company,company,Same Sense,0.05792945623397827,23,3.764705882,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
He liked the pleasant company.,He liked the polite company.,company,company,Same Sense,0.05686062574386597,24,3.764705882,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
He liked the pleasant company.,He liked the polite company.,company,company,Same Sense,0.057306885719299316,25,3.764705882,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
He liked the pleasant company.,He liked the polite company.,company,company,Same Sense,0.056072115898132324,26,3.764705882,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
He liked the pleasant company.,He liked the polite company.,company,company,Same Sense,0.05597347021102905,27,3.764705882,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
He liked the pleasant company.,He liked the polite company.,company,company,Same Sense,0.05384618043899536,28,3.764705882,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
He liked the pleasant company.,He liked the polite company.,company,company,Same Sense,0.05217945575714111,29,3.764705882,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
He liked the pleasant company.,He liked the polite company.,company,company,Same Sense,0.050003647804260254,30,3.764705882,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
He liked the pleasant company.,He liked the polite company.,company,company,Same Sense,0.04765284061431885,31,3.764705882,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
He liked the pleasant company.,He liked the polite company.,company,company,Same Sense,0.04509592056274414,32,3.764705882,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
He liked the pleasant company.,He liked the polite company.,company,company,Same Sense,0.04210692644119263,33,3.764705882,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
He liked the pleasant company.,He liked the polite company.,company,company,Same Sense,0.03892308473587036,34,3.764705882,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
He liked the pleasant company.,He liked the polite company.,company,company,Same Sense,0.03549683094024658,35,3.764705882,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
He liked the pleasant company.,He liked the polite company.,company,company,Same Sense,0.03232371807098389,36,3.764705882,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
He liked the pleasant company.,He liked the polite company.,company,company,Same Sense,0.02920675277709961,37,3.764705882,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
He liked the pleasant company.,He liked the polite company.,company,company,Same Sense,0.02625507116317749,38,3.764705882,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
He liked the pleasant company.,He liked the polite company.,company,company,Same Sense,0.023892641067504883,39,3.764705882,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
He liked the pleasant company.,He liked the polite company.,company,company,Same Sense,0.027309954166412354,40,3.764705882,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a waffle cone.,It was an orange cone.,cone,cone,Different Sense,0.0,0,1.785714286,7,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a waffle cone.,It was an orange cone.,cone,cone,Different Sense,0.006990194320678711,1,1.785714286,7,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a waffle cone.,It was an orange cone.,cone,cone,Different Sense,0.07527470588684082,2,1.785714286,7,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a waffle cone.,It was an orange cone.,cone,cone,Different Sense,0.28002750873565674,3,1.785714286,7,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a waffle cone.,It was an orange cone.,cone,cone,Different Sense,0.3267444372177124,4,1.785714286,7,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a waffle cone.,It was an orange cone.,cone,cone,Different Sense,0.3639224171638489,5,1.785714286,7,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a waffle cone.,It was an orange cone.,cone,cone,Different Sense,0.3786253333091736,6,1.785714286,7,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a waffle cone.,It was an orange cone.,cone,cone,Different Sense,0.3956451416015625,7,1.785714286,7,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a waffle cone.,It was an orange cone.,cone,cone,Different Sense,0.38617944717407227,8,1.785714286,7,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a waffle cone.,It was an orange cone.,cone,cone,Different Sense,0.36141252517700195,9,1.785714286,7,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a waffle cone.,It was an orange cone.,cone,cone,Different Sense,0.3620063066482544,10,1.785714286,7,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a waffle cone.,It was an orange cone.,cone,cone,Different Sense,0.3534477949142456,11,1.785714286,7,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a waffle cone.,It was an orange cone.,cone,cone,Different Sense,0.3409695625305176,12,1.785714286,7,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a waffle cone.,It was an orange cone.,cone,cone,Different Sense,0.3276486396789551,13,1.785714286,7,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a waffle cone.,It was an orange cone.,cone,cone,Different Sense,0.29702240228652954,14,1.785714286,7,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a waffle cone.,It was an orange cone.,cone,cone,Different Sense,0.2924424409866333,15,1.785714286,7,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a waffle cone.,It was an orange cone.,cone,cone,Different Sense,0.28547728061676025,16,1.785714286,7,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a waffle cone.,It was an orange cone.,cone,cone,Different Sense,0.27420055866241455,17,1.785714286,7,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a waffle cone.,It was an orange cone.,cone,cone,Different Sense,0.2678344249725342,18,1.785714286,7,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a waffle cone.,It was an orange cone.,cone,cone,Different Sense,0.26131534576416016,19,1.785714286,7,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a waffle cone.,It was an orange cone.,cone,cone,Different Sense,0.25344735383987427,20,1.785714286,7,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a waffle cone.,It was an orange cone.,cone,cone,Different Sense,0.24496644735336304,21,1.785714286,7,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a waffle cone.,It was an orange cone.,cone,cone,Different Sense,0.24800610542297363,22,1.785714286,7,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a waffle cone.,It was an orange cone.,cone,cone,Different Sense,0.2428969144821167,23,1.785714286,7,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a waffle cone.,It was an orange cone.,cone,cone,Different Sense,0.25256216526031494,24,1.785714286,7,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a waffle cone.,It was an orange cone.,cone,cone,Different Sense,0.2450169324874878,25,1.785714286,7,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a waffle cone.,It was an orange cone.,cone,cone,Different Sense,0.23914629220962524,26,1.785714286,7,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a waffle cone.,It was an orange cone.,cone,cone,Different Sense,0.23601877689361572,27,1.785714286,7,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a waffle cone.,It was an orange cone.,cone,cone,Different Sense,0.23231393098831177,28,1.785714286,7,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a waffle cone.,It was an orange cone.,cone,cone,Different Sense,0.22585374116897583,29,1.785714286,7,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a waffle cone.,It was an orange cone.,cone,cone,Different Sense,0.21501952409744263,30,1.785714286,7,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a waffle cone.,It was an orange cone.,cone,cone,Different Sense,0.21087080240249634,31,1.785714286,7,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a waffle cone.,It was an orange cone.,cone,cone,Different Sense,0.20202147960662842,32,1.785714286,7,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a waffle cone.,It was an orange cone.,cone,cone,Different Sense,0.1919013261795044,33,1.785714286,7,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a waffle cone.,It was an orange cone.,cone,cone,Different Sense,0.17865318059921265,34,1.785714286,7,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a waffle cone.,It was an orange cone.,cone,cone,Different Sense,0.1642075777053833,35,1.785714286,7,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a waffle cone.,It was an orange cone.,cone,cone,Different Sense,0.14767736196517944,36,1.785714286,7,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
